vertex,x,y,theta,near_x,near_y
537,367.0,300.0,25.008015475710046,303.0,292.0
538,116.0,264.0,27.338928173914717,137.0,293.0
539,505.0,212.0,33.916074571073615,529.0,230.0
540,638.0,305.0,67.51476146300601,639.0,260.0
541,482.0,450.0,34.04770506579208,508.0,465.0
542,605.0,358.0,49.409677646350275,564.0,310.0
543,512.0,271.0,38.985977298505745,495.0,329.0
544,357.0,517.0,31.285849187367226,277.0,506.0
545,407.0,258.0,67.69165491732564,400.0,211.0
546,329.0,412.0,21.652300648904205,357.0,422.0
547,496.0,291.0,30.614309046031053,467.0,261.0
548,568.0,236.0,43.8127846248923,499.0,224.0
549,611.0,377.0,38.38570439483035,580.0,402.0
550,186.0,382.0,17.307984480520975,184.0,301.0
551,500.0,443.0,31.549958944683347,452.0,449.0
552,349.0,100.0,32.23189697859384,328.0,122.0
553,581.0,292.0,59.89301937075518,625.0,283.0
554,332.0,326.0,24.024729181410855,305.0,272.0
555,168.0,327.0,20.089662088376883,158.0,355.0
556,468.0,239.0,67.47107532817857,470.0,214.0
557,177.0,342.0,17.105355981118983,184.0,301.0
558,302.0,302.0,63.42677855863781,265.0,327.0
559,469.0,158.0,54.34879735099775,504.0,109.0
560,594.0,442.0,53.33646765384413,664.0,447.0
561,293.0,461.0,49.735085585737245,254.0,438.0
562,614.0,364.0,57.69782668759007,594.0,408.0
563,325.0,275.0,72.94244563184053,371.0,237.0
564,427.0,349.0,35.26048104049535,496.0,291.0
565,396.0,353.0,18.67181089859935,362.0,347.0
566,144.0,216.0,65.85028975304448,174.0,220.0
567,111.0,493.0,52.30113880640109,133.0,537.0
568,245.0,350.0,22.50088611257482,324.0,306.0
569,456.0,471.0,63.03974098205757,401.0,483.0
570,602.0,371.0,46.711407018694,646.0,390.0
571,556.0,387.0,47.46477620773728,602.0,371.0
572,567.0,304.0,58.36780184501231,585.0,374.0
573,314.0,264.0,44.92392324655792,285.0,304.0
574,145.0,131.0,45.391455891500875,137.0,180.0
575,86.0,243.0,33.775384274516256,112.0,268.0
576,266.0,244.0,24.693047304518558,201.0,213.0
577,276.0,523.0,55.65256093916641,246.0,486.0
578,576.0,260.0,37.13261457609869,529.0,230.0
579,599.0,212.0,56.593549565340325,569.0,213.0
580,164.0,355.0,16.06171490305511,248.0,324.0
581,164.0,320.0,20.428133849511198,164.0,355.0
582,669.0,455.0,51.57369210682904,656.0,503.0
583,480.0,301.0,30.15605424299703,467.0,261.0
584,406.0,261.0,45.884438369076186,416.0,289.0
585,209.0,384.0,60.48901568158085,265.0,327.0
586,275.0,293.0,55.20817444239037,262.0,238.0
587,301.0,67.0,31.412619161764255,231.0,67.0
588,564.0,234.0,41.45982930864548,584.0,219.0
589,569.0,262.0,64.93021991850102,609.0,331.0
590,482.0,403.0,47.624761757588914,513.0,386.0
591,599.0,408.0,53.30155895878865,648.0,413.0
592,120.0,312.0,29.918414998541266,116.0,264.0
593,299.0,536.0,22.4583218791183,361.0,504.0
594,545.0,206.0,59.58518819720012,599.0,212.0
595,248.0,323.0,19.20975506762549,164.0,355.0
596,421.0,208.0,41.03698826607266,519.0,188.0
597,591.0,325.0,39.63610451188009,611.0,377.0
598,613.0,95.0,46.092113707124355,645.0,149.0
599,246.0,511.0,48.909349196405095,239.0,477.0
600,321.0,322.0,43.51537291719047,285.0,304.0
601,701.0,196.0,44.370083564630654,657.0,214.0
602,340.0,219.0,32.34349207030475,319.0,247.0
603,341.0,236.0,45.46269691610327,335.0,308.0
604,571.0,117.0,40.05521772211332,635.0,181.0
605,540.0,539.0,24.593651777701353,463.0,493.0
606,214.0,348.0,17.847791612516158,184.0,301.0
607,182.0,242.0,22.79180158662742,245.0,177.0
608,142.0,240.0,48.784822067858585,137.0,180.0
609,191.0,496.0,34.92308770787922,243.0,476.0
610,384.0,292.0,21.606986006490683,426.0,309.0
611,630.0,527.0,54.15882811299632,656.0,503.0
612,208.0,185.0,40.8786535184604,244.0,184.0
613,93.0,306.0,29.336427682870564,116.0,264.0
614,355.0,109.0,25.036025113498503,255.0,99.0
615,635.0,501.0,49.064267141837334,617.0,454.0
616,391.0,512.0,29.614003038641467,409.0,434.0
617,195.0,453.0,51.36410994750131,166.0,510.0
618,143.0,318.0,20.801805165064742,158.0,355.0
619,105.0,349.0,35.73739945966986,120.0,312.0
620,391.0,438.0,53.84506747157583,464.0,404.0
621,610.0,477.0,60.052454676941885,662.0,457.0
622,202.0,93.0,31.59571623932906,123.0,107.0
623,267.0,488.0,49.87496363481847,239.0,477.0
624,479.0,112.0,53.53941771864499,504.0,109.0
625,542.0,145.0,53.61244684300285,583.0,136.0
626,155.0,218.0,41.398771551832134,208.0,185.0
627,276.0,212.0,34.3536370525587,311.0,219.0
628,529.0,244.0,31.68707129033591,467.0,261.0
629,494.0,419.0,60.91116682011402,511.0,373.0
630,142.0,162.0,33.48719577336547,169.0,211.0
631,530.0,493.0,36.79232591517967,508.0,465.0
632,269.0,466.0,44.98412906285996,235.0,520.0
633,388.0,441.0,32.53944468152142,375.0,468.0
634,428.0,286.0,33.77063002370031,466.0,324.0
635,257.0,458.0,59.37786944845882,305.0,473.0
636,182.0,152.0,65.5583236228531,209.0,164.0
637,326.0,297.0,35.2639052521444,363.0,266.0
638,673.0,358.0,58.01116154860877,662.0,457.0
639,172.0,209.0,37.679169828192094,116.0,208.0
640,160.0,319.0,38.19747089331563,105.0,349.0
641,377.0,328.0,49.47271637879239,314.0,264.0
642,390.0,362.0,52.7043041050671,424.0,391.0
643,196.0,95.0,37.45147421697068,126.0,77.0
644,368.0,166.0,63.212612172927976,336.0,179.0
645,659.0,492.0,54.859901202794866,664.0,447.0
646,662.0,204.0,56.674469875868304,599.0,212.0
647,402.0,418.0,22.844344243786992,443.0,371.0
648,548.0,368.0,47.21389516346856,596.0,364.0
649,535.0,416.0,32.4838493268646,508.0,465.0
650,545.0,119.0,38.49015844131363,489.0,176.0
651,657.0,105.0,50.65967358175044,583.0,136.0
652,554.0,407.0,53.386082306015844,594.0,408.0
653,89.0,480.0,52.87657705821934,111.0,493.0
654,377.0,428.0,50.64165386706821,293.0,461.0
655,430.0,490.0,28.875857876768148,479.0,456.0
656,585.0,227.0,62.357323993619744,545.0,206.0
657,295.0,291.0,28.31707694182703,343.0,289.0
658,611.0,293.0,51.59766497901144,596.0,354.0
659,460.0,354.0,38.538232763971436,423.0,396.0
660,272.0,519.0,42.81421288300362,260.0,491.0
661,346.0,276.0,52.370350941879146,377.0,328.0
662,470.0,385.0,24.663033074472203,443.0,371.0
663,552.0,226.0,50.996677654944826,510.0,263.0
664,550.0,303.0,36.46745308572188,529.0,244.0
665,247.0,288.0,23.67881117761107,244.0,258.0
666,291.0,463.0,37.96939643402177,243.0,476.0
667,565.0,165.0,42.81782111632963,545.0,119.0
668,124.0,404.0,66.11537875658263,149.0,400.0
669,116.0,270.0,42.531332295257485,110.0,216.0
670,233.0,115.0,25.964325937473998,205.0,146.0
671,585.0,437.0,54.73134633931172,605.0,358.0
672,674.0,237.0,61.61252674359698,662.0,204.0
673,276.0,299.0,15.163084330818227,318.0,324.0
674,434.0,155.0,59.60760075354506,469.0,158.0
675,694.0,451.0,50.13844150538975,664.0,447.0
676,155.0,320.0,20.51382465241961,158.0,355.0
677,586.0,149.0,42.84475973368263,571.0,117.0
678,346.0,476.0,29.750360273195245,350.0,436.0
679,126.0,335.0,36.86409953181109,72.0,275.0
680,174.0,490.0,51.11822323363662,133.0,537.0
681,553.0,304.0,48.477622657990885,568.0,236.0
682,77.0,343.0,41.002355872757704,126.0,335.0
683,142.0,249.0,31.93250122391074,116.0,264.0
684,594.0,108.0,40.25752475936186,654.0,148.0
685,224.0,254.0,23.2950528505335,245.0,177.0
686,508.0,373.0,25.434315371792806,470.0,385.0
687,254.0,334.0,17.76825546630401,240.0,308.0
688,265.0,164.0,69.12331292763905,209.0,164.0
689,219.0,484.0,38.096417362248374,191.0,496.0
690,392.0,451.0,55.48083359723175,370.0,412.0
691,303.0,132.0,62.84696027968767,254.0,133.0
692,359.0,513.0,28.295304195500243,404.0,512.0
693,239.0,462.0,56.34833799302505,195.0,453.0
694,145.0,93.0,37.001571557995675,126.0,77.0
695,515.0,290.0,35.837938200107494,529.0,244.0
696,411.0,255.0,20.685087236473922,426.0,309.0
697,604.0,310.0,36.9752761837493,529.0,244.0
698,608.0,458.0,51.85959959844748,609.0,488.0
699,156.0,215.0,49.17798604232527,137.0,180.0
700,420.0,125.0,39.522534239983564,440.0,202.0
701,346.0,470.0,37.97003290186687,294.0,484.0
702,148.0,240.0,43.42943631387229,110.0,216.0
703,517.0,291.0,52.815449006674115,563.0,322.0
704,553.0,189.0,55.220158423403916,542.0,145.0
705,672.0,268.0,38.250938305687555,604.0,310.0
706,328.0,326.0,68.36575900596124,302.0,302.0
707,325.0,352.0,25.410583851069905,273.0,367.0
708,433.0,141.0,30.924408508373247,391.0,118.0
709,574.0,529.0,25.417309154912033,540.0,539.0
710,511.0,268.0,35.47138022844033,529.0,244.0
711,275.0,231.0,33.31551150556133,295.0,291.0
712,369.0,529.0,23.12951549898096,407.0,447.0
713,443.0,267.0,28.523130522847847,467.0,261.0
714,647.0,184.0,38.2067111195614,584.0,219.0
715,138.0,249.0,62.20192734551095,86.0,211.0
716,637.0,536.0,31.301696134835623,574.0,529.0
717,292.0,275.0,47.79483317736651,341.0,236.0
718,231.0,259.0,21.26037597829236,276.0,299.0
719,562.0,378.0,31.324631088714387,508.0,373.0
720,578.0,217.0,31.921137584474526,529.0,244.0
721,336.0,256.0,70.57352710444793,328.0,326.0
722,512.0,188.0,34.13612046556691,578.0,217.0
723,735.0,303.0,43.4716503387463,672.0,268.0
724,517.0,174.0,26.178237773943053,467.0,261.0
725,410.0,156.0,30.30747599736928,391.0,118.0
726,205.0,106.0,27.02172776603724,220.0,152.0
727,537.0,439.0,30.265667836826516,508.0,373.0
728,238.0,515.0,53.48241307062186,301.0,510.0
729,521.0,314.0,26.48561890872578,508.0,373.0
730,514.0,463.0,61.29114609409214,511.0,373.0
731,582.0,76.0,53.03959725508576,657.0,105.0
732,560.0,382.0,52.032004453770064,578.0,470.0
733,383.0,284.0,22.787443028566504,411.0,255.0
734,349.0,485.0,62.42431115731513,321.0,473.0
735,402.0,503.0,62.51132796032784,349.0,485.0
736,110.0,409.0,36.21737618680304,105.0,349.0
737,184.0,223.0,21.08886012944282,214.0,261.0
738,298.0,307.0,23.367703889315685,305.0,272.0
739,173.0,527.0,35.61651349600873,191.0,496.0
740,305.0,322.0,21.016352118086218,350.0,388.0
741,330.0,513.0,49.986594172849834,276.0,498.0
742,369.0,255.0,50.518127652310746,292.0,275.0
743,356.0,385.0,58.703572368168565,391.0,438.0
744,580.0,291.0,50.701883560075636,553.0,304.0
745,365.0,186.0,35.14407963432184,410.0,156.0
746,350.0,506.0,47.16812112443241,406.0,504.0
747,408.0,495.0,54.78322620399301,413.0,470.0
748,378.0,296.0,50.54972002746633,311.0,316.0
749,208.0,191.0,37.28967016246518,142.0,162.0
750,539.0,203.0,34.205761145399975,578.0,217.0
751,116.0,389.0,22.66321998579908,158.0,355.0
752,585.0,136.0,55.02890134179167,582.0,76.0
753,249.0,483.0,53.781343218721524,333.0,450.0
754,528.0,433.0,48.48819369988931,546.0,345.0
755,325.0,95.0,27.937357507408,391.0,118.0
756,614.0,212.0,37.84764525413244,578.0,217.0
757,264.0,206.0,20.58333384812185,279.0,295.0
758,448.0,195.0,28.564565114387108,517.0,174.0
759,438.0,382.0,54.688913499109454,455.0,324.0
760,613.0,128.0,53.889702237417566,657.0,105.0
761,588.0,176.0,47.56986016112054,645.0,149.0
762,539.0,520.0,48.314030544136656,555.0,481.0
763,683.0,447.0,32.51151198308218,637.0,536.0
764,548.0,495.0,26.51973930913526,540.0,539.0
765,121.0,519.0,53.91133149959441,174.0,490.0
766,284.0,389.0,27.805062940368998,329.0,412.0
767,468.0,148.0,27.78482867404509,517.0,174.0
768,155.0,389.0,70.41835170063908,138.0,450.0
769,260.0,379.0,28.66380466554336,325.0,352.0
770,696.0,292.0,64.0670318259312,673.0,358.0
771,616.0,390.0,52.77984043144167,648.0,413.0
772,558.0,218.0,30.590498347956405,517.0,174.0
773,158.0,282.0,37.83726599124883,108.0,289.0
774,464.0,394.0,31.344738838930578,384.0,388.0
775,645.0,501.0,32.77490362938518,637.0,536.0
776,370.0,440.0,39.11315455685185,362.0,489.0
777,137.0,304.0,69.00950796544657,97.0,300.0
778,673.0,281.0,48.37503695536389,701.0,196.0
779,163.0,236.0,63.11098915372365,116.0,250.0
780,569.0,164.0,40.29243274488899,607.0,187.0
781,291.0,359.0,18.168173029192182,248.0,324.0
782,245.0,307.0,23.85399606009342,231.0,259.0
783,539.0,232.0,43.995852937633074,503.0,232.0
784,386.0,89.0,40.02463527901852,420.0,125.0
785,335.0,186.0,25.033215166186515,245.0,177.0
786,199.0,138.0,50.14435651529773,145.0,131.0
787,303.0,146.0,62.21965389287317,259.0,115.0
788,521.0,519.0,59.9428881926159,573.0,506.0
789,278.0,107.0,26.562207211906244,264.0,206.0
790,469.0,187.0,28.536721725515445,517.0,174.0
791,649.0,477.0,55.93413115069379,624.0,460.0
792,245.0,446.0,40.482151248297896,291.0,463.0
793,394.0,466.0,51.0036727214164,350.0,506.0
794,72.0,309.0,21.870664572495276,143.0,318.0
795,558.0,86.0,46.957714691928786,613.0,95.0
796,632.0,486.0,35.207815150154566,683.0,447.0
797,261.0,174.0,24.668322561920764,205.0,146.0
798,174.0,429.0,28.8010564854985,260.0,379.0
799,414.0,230.0,52.60708857718575,463.0,280.0
800,601.0,503.0,50.527948340190164,539.0,520.0
801,593.0,334.0,50.91666823802969,548.0,368.0
802,431.0,106.0,72.78303226811879,470.0,83.0
803,94.0,351.0,22.92133242314598,137.0,293.0
804,395.0,310.0,46.01027620725721,413.0,346.0
805,272.0,110.0,63.0479958167033,233.0,119.0
806,126.0,338.0,54.36777181841629,160.0,289.0
807,108.0,406.0,42.87450706318313,77.0,343.0
808,410.0,386.0,36.97686251710123,369.0,350.0
809,515.0,347.0,33.97513557410778,562.0,378.0
810,522.0,371.0,36.39948923660585,515.0,347.0
811,622.0,141.0,38.960206334731105,607.0,187.0
812,597.0,420.0,36.82256671015714,562.0,378.0
813,609.0,468.0,43.84119476290664,569.0,462.0
814,433.0,146.0,82.63356267144435,410.0,179.0
815,371.0,160.0,25.280456085996946,326.0,167.0
816,674.0,178.0,43.00521062043074,654.0,148.0
817,491.0,192.0,30.325161105461845,468.0,148.0
818,636.0,317.0,55.79165060012072,611.0,293.0
819,646.0,488.0,57.71787602751664,630.0,527.0
820,253.0,168.0,61.24188212625974,254.0,133.0
821,172.0,134.0,30.919939055016997,123.0,107.0
822,158.0,507.0,41.16662133032456,191.0,496.0
823,725.0,284.0,63.78842474685707,673.0,358.0
824,546.0,445.0,54.377308116044176,586.0,387.0
825,96.0,166.0,66.50687019582544,173.0,120.0
826,501.0,236.0,50.56572853637266,444.0,254.0
827,161.0,462.0,45.49383000699513,158.0,507.0
828,238.0,281.0,54.46695354050626,262.0,238.0
829,544.0,256.0,54.45940857319822,569.0,213.0
830,574.0,80.0,38.63334198998166,545.0,119.0
831,412.0,376.0,37.14933693384044,369.0,350.0
832,660.0,350.0,48.51416425074164,673.0,281.0
833,532.0,393.0,40.444813216684224,597.0,420.0
834,414.0,338.0,42.361801460575926,416.0,289.0
835,194.0,359.0,50.25117768777699,146.0,358.0
836,284.0,299.0,68.99806493972315,242.0,294.0
837,177.0,377.0,22.548237509515978,219.0,351.0
838,736.0,351.0,48.70587464841143,735.0,303.0
839,691.0,496.0,36.27892769165076,683.0,447.0
840,665.0,408.0,55.94052268364749,640.0,391.0
841,267.0,197.0,24.39393622364616,245.0,177.0
842,615.0,336.0,49.79001955343262,553.0,304.0
843,115.0,305.0,21.187632019470765,164.0,355.0
844,452.0,329.0,48.469326494400626,463.0,280.0
845,383.0,216.0,21.050995730158593,411.0,255.0
846,272.0,86.0,25.86607159659584,205.0,146.0
847,343.0,480.0,16.73079477122057,361.0,450.0
848,652.0,385.0,44.25752558244467,609.0,397.0
849,263.0,245.0,25.53113129152029,231.0,259.0
850,580.0,322.0,59.316797109578495,673.0,358.0
851,627.0,166.0,55.33155903003426,613.0,128.0
852,144.0,182.0,38.77480472625326,118.0,230.0
853,113.0,125.0,41.61715718401573,145.0,93.0
854,298.0,500.0,57.12186596556361,264.0,522.0
855,185.0,98.0,70.63879588933317,182.0,152.0
856,707.0,468.0,38.18199038869187,645.0,501.0
857,156.0,226.0,41.42668758805975,208.0,191.0
858,572.0,128.0,42.36434241048277,574.0,80.0
859,537.0,376.0,34.45975816484949,562.0,378.0
860,175.0,501.0,68.17828033731227,138.0,450.0
861,684.0,128.0,55.8470782876731,657.0,105.0
862,73.0,392.0,47.558026244986834,146.0,358.0
863,692.0,445.0,49.38641581147434,646.0,390.0
864,358.0,427.0,23.77339255119703,350.0,388.0
865,141.0,77.0,45.02474595617269,113.0,125.0
866,570.0,164.0,54.10351778372342,613.0,128.0
867,204.0,183.0,38.56198315829123,171.0,221.0
868,286.0,209.0,48.105585478335875,313.0,168.0
869,403.0,348.0,38.94886882642993,386.0,399.0
870,341.0,180.0,49.863540381245755,313.0,168.0
871,572.0,370.0,53.765330252879124,605.0,358.0
872,293.0,439.0,46.01700839425858,306.0,466.0
873,405.0,79.0,53.13601853203755,451.0,92.0
874,425.0,520.0,29.66738191804801,430.0,490.0
875,703.0,149.0,55.78917563865691,657.0,105.0
876,554.0,95.0,41.485638351611385,574.0,80.0
877,339.0,238.0,22.45646406616028,383.0,216.0
878,135.0,161.0,22.205325575188443,205.0,146.0
879,533.0,434.0,48.140203543301254,565.0,383.0
880,370.0,464.0,46.28910725397782,406.0,504.0
881,602.0,499.0,54.10834533409972,664.0,447.0
882,611.0,519.0,61.275816189701395,610.0,477.0
883,368.0,286.0,65.48383810083665,403.0,305.0
884,158.0,78.0,32.10661663838011,123.0,107.0
885,348.0,417.0,31.00890680143715,284.0,389.0
886,178.0,470.0,68.66317779911576,138.0,450.0
887,458.0,340.0,29.730371672468536,467.0,261.0
888,267.0,208.0,24.409483626364718,237.0,182.0
889,256.0,467.0,30.98187072785136,174.0,429.0
890,663.0,177.0,42.72147468512956,654.0,148.0
891,619.0,175.0,57.63005626809883,599.0,212.0
892,506.0,234.0,34.157188491141724,529.0,244.0
893,427.0,205.0,29.225165970673764,468.0,148.0
894,273.0,459.0,38.21644231997976,243.0,476.0
895,287.0,412.0,21.989579661139345,329.0,412.0
896,122.0,499.0,53.15890676143391,166.0,510.0
897,227.0,346.0,41.46421533145434,285.0,304.0
898,429.0,127.0,27.788240994002535,517.0,174.0
899,135.0,220.0,32.583680581546886,116.0,264.0
900,215.0,510.0,49.54057420149223,161.0,462.0
901,367.0,350.0,28.891574008803822,449.0,292.0
902,274.0,209.0,20.885989146628543,305.0,272.0
903,255.0,367.0,66.91215435183612,302.0,302.0
904,323.0,454.0,21.063397490886373,361.0,504.0
905,451.0,319.0,40.99744290849251,550.0,303.0
906,636.0,346.0,45.77671774033196,646.0,390.0
907,291.0,322.0,26.66438918276294,287.0,412.0
908,264.0,509.0,22.739053691240635,323.0,454.0
909,264.0,537.0,49.76109332511976,215.0,510.0
910,187.0,194.0,63.499557779438966,116.0,250.0
911,252.0,353.0,41.15171607469773,312.0,334.0
912,359.0,368.0,30.540500771259318,295.0,291.0
913,414.0,279.0,67.88001080915626,404.0,251.0
914,278.0,469.0,27.011250810359304,299.0,536.0
915,644.0,258.0,40.50088797243146,672.0,268.0
916,626.0,126.0,57.9738294433491,619.0,175.0
917,548.0,124.0,49.300724100558924,531.0,99.0
918,208.0,188.0,23.639018143821826,205.0,146.0
919,313.0,480.0,26.66419055687469,311.0,530.0
920,304.0,447.0,40.344892850140624,346.0,470.0
921,203.0,102.0,69.6598518355363,173.0,120.0
922,547.0,110.0,54.17693086178449,582.0,76.0
923,686.0,180.0,60.7590961629015,703.0,149.0
924,625.0,271.0,42.58963032614531,614.0,212.0
925,723.0,303.0,52.090529398161095,736.0,351.0
926,517.0,515.0,50.86338577881905,492.0,532.0
927,282.0,220.0,28.8421274201715,335.0,186.0
928,112.0,342.0,21.739169913446162,164.0,355.0
929,335.0,162.0,28.63364341386575,429.0,127.0
930,463.0,489.0,36.43944012816319,432.0,394.0
931,98.0,294.0,29.317746669135307,116.0,264.0
932,148.0,479.0,45.890341632918485,158.0,507.0
933,480.0,362.0,27.904309828971858,508.0,373.0
934,408.0,420.0,25.27021249728071,358.0,427.0
935,686.0,288.0,43.022410505323435,672.0,268.0
936,455.0,269.0,27.6724100421612,521.0,314.0
937,140.0,239.0,26.649711405910487,137.0,293.0
938,102.0,184.0,22.60396412348089,135.0,161.0
939,571.0,163.0,60.78602858273343,585.0,136.0
940,514.0,97.0,40.70862867252771,594.0,108.0
941,84.0,275.0,35.48377945868943,118.0,230.0
942,265.0,448.0,57.04704387875085,239.0,462.0
943,167.0,164.0,40.36138602884524,204.0,183.0
944,597.0,377.0,31.446248129055498,562.0,378.0
945,194.0,283.0,27.65974062147641,231.0,309.0
946,421.0,261.0,51.24746044566182,377.0,328.0
947,251.0,67.0,27.29408674180906,278.0,107.0
948,320.0,475.0,31.296795728106012,256.0,467.0
949,358.0,189.0,67.13951064231769,368.0,166.0
950,319.0,479.0,41.48909556924557,370.0,440.0
951,562.0,518.0,25.88541419119628,540.0,539.0
952,475.0,137.0,31.51700435645619,433.0,141.0
953,152.0,190.0,41.88068405857198,167.0,164.0
954,391.0,141.0,30.69940544493282,355.0,109.0
955,388.0,264.0,26.167520208837885,367.0,300.0
956,148.0,280.0,37.61532899173157,84.0,275.0
957,558.0,436.0,52.36769158922906,578.0,470.0
958,431.0,349.0,34.741030939792424,478.0,340.0
959,394.0,157.0,36.795299157454764,349.0,100.0
960,252.0,467.0,45.916174381312004,272.0,519.0
961,285.0,259.0,70.65524898294457,284.0,299.0
962,571.0,256.0,35.96445372388952,578.0,217.0
963,633.0,350.0,51.810303631143725,631.0,430.0
964,208.0,388.0,37.91278415810598,110.0,409.0
965,529.0,167.0,66.07706813588527,571.0,163.0
966,516.0,218.0,45.41523959762191,510.0,263.0
967,396.0,449.0,55.60085827391784,370.0,412.0
968,526.0,390.0,51.992365799250905,533.0,434.0
969,380.0,509.0,34.567006195476495,425.0,509.0
970,202.0,518.0,53.49723159890118,238.0,515.0
971,162.0,293.0,25.90639994380423,112.0,342.0
972,463.0,478.0,48.11783334313336,494.0,431.0
973,172.0,244.0,37.875223204089494,142.0,249.0
974,714.0,325.0,50.70403152161203,660.0,350.0
975,195.0,463.0,34.286550181471604,243.0,476.0
976,122.0,431.0,49.594246845069634,73.0,392.0
977,452.0,345.0,27.812847151264997,508.0,373.0
978,212.0,139.0,27.22000496097128,237.0,182.0
979,459.0,237.0,27.0365781044839,467.0,261.0
980,616.0,168.0,47.69538043070252,645.0,149.0
981,566.0,197.0,30.968824971365116,517.0,174.0
982,242.0,476.0,48.38958199582892,254.0,438.0
983,382.0,166.0,54.71421872406257,405.0,79.0
984,429.0,279.0,28.721652152104664,467.0,261.0
985,76.0,314.0,72.83760688916819,97.0,300.0
986,321.0,500.0,26.162680249211398,299.0,536.0
987,612.0,250.0,61.601986118352656,599.0,212.0
988,621.0,207.0,39.96747698622695,672.0,268.0
989,524.0,265.0,42.95898323638984,499.0,224.0
990,464.0,108.0,74.6891263649256,428.0,77.0
991,344.0,276.0,22.986365186996643,383.0,216.0
992,244.0,339.0,29.036279418987093,295.0,291.0
993,131.0,434.0,45.91709087601694,148.0,479.0
994,396.0,237.0,31.248231829683156,337.0,227.0
995,507.0,199.0,39.33254020977657,512.0,271.0
996,354.0,126.0,27.419709958527857,401.0,180.0
997,230.0,452.0,40.46234748404342,314.0,485.0
998,257.0,275.0,24.583396829048162,231.0,259.0
999,690.0,285.0,46.742517882177175,735.0,303.0
1000,488.0,212.0,29.195529531272953,517.0,174.0
1001,322.0,477.0,26.325223303158303,299.0,536.0
1002,350.0,430.0,42.44327218978647,348.0,367.0
1003,628.0,395.0,38.38955068609478,597.0,420.0
1004,367.0,391.0,20.42927077720722,367.0,426.0
1005,266.0,248.0,43.169043592465336,204.0,183.0
1006,183.0,269.0,43.35549947670767,110.0,216.0
1007,363.0,335.0,54.62177093464647,378.0,296.0
1008,218.0,366.0,27.93602886881231,284.0,389.0
1009,321.0,350.0,73.53189096707437,328.0,326.0
1010,339.0,347.0,34.4478539562152,369.0,350.0
1011,337.0,317.0,24.508727776076665,303.0,292.0
1012,521.0,244.0,29.902430278917866,517.0,174.0
1013,180.0,122.0,28.84888600452032,205.0,106.0
1014,217.0,306.0,23.277028940835024,231.0,259.0
1015,100.0,178.0,33.68035589111038,135.0,220.0
1016,533.0,358.0,33.95562845529254,562.0,378.0
1017,289.0,273.0,23.92390327608786,264.0,206.0
1018,526.0,404.0,40.885336806578046,580.0,402.0
1019,617.0,122.0,59.390625835256046,703.0,149.0
1020,87.0,185.0,47.231546836714585,137.0,180.0
1021,468.0,319.0,53.92676469949737,517.0,291.0
1022,523.0,209.0,60.27535244355143,553.0,189.0
1023,624.0,260.0,42.615016894659234,614.0,212.0
1024,667.0,240.0,43.49571164691518,614.0,212.0
1025,499.0,205.0,34.41216140525137,578.0,217.0
1026,562.0,146.0,41.71198173658885,594.0,108.0
1027,485.0,352.0,51.44861181751312,464.0,404.0
1028,183.0,355.0,61.42969449714737,178.0,325.0
1029,647.0,172.0,60.0791563140074,703.0,149.0
1030,464.0,311.0,67.48228453502934,468.0,239.0
1031,304.0,438.0,22.14605184051917,375.0,427.0
1032,415.0,477.0,40.59832879065236,463.0,489.0
1033,66.0,193.0,71.96536952593138,144.0,216.0
1034,583.0,137.0,52.6565693802025,616.0,168.0
1035,507.0,352.0,29.499909565891993,521.0,314.0
1036,302.0,169.0,26.092210675408715,274.0,209.0
1037,193.0,460.0,41.10147067293789,245.0,446.0
1038,558.0,445.0,31.790163698542802,508.0,465.0
1039,69.0,509.0,53.5907337482923,122.0,499.0
1040,141.0,397.0,16.768585687669514,164.0,355.0
1041,73.0,449.0,58.59082055746343,89.0,480.0
1042,334.0,516.0,41.283571456769955,415.0,477.0
1043,676.0,269.0,57.424323856151766,636.0,317.0
1044,370.0,507.0,68.30779248769268,349.0,485.0
1045,699.0,480.0,56.833603595571034,659.0,492.0
1046,142.0,389.0,28.571583064177645,218.0,366.0
1047,187.0,342.0,24.351725425511738,137.0,293.0
1048,378.0,307.0,21.950799345296964,426.0,309.0
1049,533.0,356.0,25.73884193424731,508.0,373.0
1050,135.0,197.0,32.71234954099046,116.0,264.0
1051,439.0,321.0,44.76402853572129,413.0,346.0
1052,354.0,237.0,52.22350253375374,378.0,296.0
1053,527.0,337.0,60.38200804543853,581.0,292.0
1054,302.0,194.0,25.436907734436353,264.0,206.0
1055,222.0,402.0,42.32589156726938,227.0,346.0
1056,469.0,66.0,52.97408731964622,534.0,96.0
1057,669.0,233.0,61.51095513011124,662.0,204.0
1058,168.0,225.0,49.809106529938155,87.0,185.0
1059,586.0,448.0,48.264320419807156,609.0,397.0
1060,247.0,310.0,29.57751003973824,257.0,275.0
1061,606.0,159.0,47.369299442640326,645.0,149.0
1062,551.0,140.0,32.189182079492454,517.0,174.0
1063,672.0,107.0,44.985027090633814,645.0,149.0
1064,294.0,298.0,26.406870899020987,273.0,367.0
1065,459.0,165.0,39.85930772076886,503.0,232.0
1066,148.0,372.0,51.56685744352723,131.0,434.0
1067,482.0,202.0,33.834043767883315,529.0,244.0
1068,425.0,419.0,48.12972210936077,454.0,373.0
1069,124.0,357.0,71.45330259080346,155.0,389.0
1070,697.0,541.0,31.330068765810083,637.0,536.0
1071,344.0,201.0,76.8256329433318,336.0,256.0
